# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	b
000592	ok	fffffff1,00000009,00000000,80010000	00000005,00000000,00000000,00010000	ffffffff,00000000,00000000,00000000
000593	ok	fffffffb,00000009,00000000,80010000	00000005,00000000,00000000,00010000	00000000,00000001,00000000,00000000
000594	ok	fffffff1,ffffffff,00000009,80010000	00000005,00000000,00000000,00010000	ffffffff,ffffffff,00000000,00000000
000595	ok	fffffffb,ffffffff,00000009,80010000	00000005,00000000,00000000,00010000	00000000,00000000,00000001,00000000
000596	ok	87ffffff,1f128130,1027e72f,001c0000	00000005,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000597	ok	87ffffff,1f128130,1027e72f,001c0000	00000005,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000598	ok	10000000,3e250261,204fce5e,80000000	00000005,00000000,00000000,00010000	10000000,3e250261,204fce5e,00000000
000599	ok	9b750612,781ebcb6,00da81e6,801a0000	00000005,00000000,00000000,00010000	0d750612,e682c320,0103ddcf,001a0000
000600	ok	000047b4,00000000,00000000,00040000	00000005,00000000,00000000,00010000	0000342c,00000000,00000000,80040000
000601	ok	00000008,00000000,00000000,80010000	00000005,00000000,00000000,00010000	0000000d,00000000,00000000,00010000
000602	ok	0000001f,00000000,00000000,80010000	00000005,00000000,00000000,00010000	00000024,00000000,00000000,00010000
000603	ok	00b4c02e,00000000,00000000,80060000	00000005,00000000,00000000,00010000	00bc614e,00000000,00000000,00060000
000604	ok	0000137c,00000000,00000000,00040000	00000005,00000000,00000000,00010000	0000000c,00000000,00000000,00040000
000605	ok	0007a5f2,00000000,00000000,00060000	00000005,00000000,00000000,00010000	000004d2,00000000,00000000,80060000
000606	ok	0007a12c,00000000,00000000,00060000	00000005,00000000,00000000,00010000	0000000c,00000000,00000000,80060000
000607	ok	4995ef4a,00000000,00000000,80040000	00000005,00000000,00000000,00010000	499602d2,00000000,00000000,00040000
000608	ok	4996165c,00000000,00000000,00040000	00000005,00000000,00000000,00010000	499602d4,00000000,00000000,80040000
000609	ok	075b09c5,00000000,00000000,80050000	00000005,00000000,00000000,00010000	075bcd15,00000000,00000000,00050000
000610	ok	b5f423cb,0001a1cd,00000000,80010000	00000005,00000000,00000000,00010000	c56536c8,000029c7,00000000,00000000
000611	ok	1a37f3dd,00000000,00000000,80010000	00000005,00000000,00000000,00010000	029f31fd,00000000,00000000,00000000
000612	ok	00000019,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000000,00000000,00000000,00000000
000613	ok	00000019,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000000,00000000,00000000,80000000
000614	ok	0000000f,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000001,00000000,00000000,00000000
000615	ok	00000023,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000001,00000000,00000000,80000000
000616	ok	00000005,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000002,00000000,00000000,00000000
000617	ok	0000002d,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000002,00000000,00000000,80000000
000618	ok	0000004b,00000000,00000000,80010000	00000019,00000000,00000000,00010000	0000000a,00000000,00000000,00000000
000619	ok	00000018,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000001,00000000,00000000,00010000
000620	ok	000000ef,00000000,00000000,00020000	00000019,00000000,00000000,00010000	0000000b,00000000,00000000,00020000
000621	ok	0000000f,00000000,00000000,00010000	00000019,00000000,00000000,00010000	0000000a,00000000,00000000,00010000
000622	ok	00000096,00000000,00000000,00020000	00000019,00000000,00000000,00010000	00000064,00000000,00000000,00020000
000623	ok	00003a98,00000000,00000000,00040000	00000019,00000000,00000000,00010000	00002710,00000000,00000000,00040000
000624	ok	00000014,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000005,00000000,00000000,00010000
000625	ok	00000000,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000019,00000000,00000000,00010000
000626	ok	00000019,00000000,00000000,00020000	00000019,00000000,00000000,00010000	000000e1,00000000,00000000,00020000
000627	ok	0000001e,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000005,00000000,00000000,80010000
000628	ok	00000032,00000000,00000000,00010000	00000019,00000000,00000000,00010000	00000019,00000000,00000000,80010000
000629	ok	fffffffc,ffffffff,ffffffff,80000000	00000019,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000
000630	overflow	-	00000019,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,80000000
000631	ok	a7ffffff,9b5c85f2,50c783eb,001c0000	00000019,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000632	ok	a8000001,9b5c85f2,50c783eb,001c0000	00000019,00000000,00000000,00010000	00000001,00000000,00000000,801c0000
000633	ok	5b8e38e3,bde2dc9a,62baf691,801c0000	00000019,00000000,00000000,00010000	038e38e3,593f628d,b3827a7d,001c0000
000634	ok	fffffffc,ffffffff,ffffffff,80000000	00000019,00000000,00000000,00010000	fffffffe,ffffffff,ffffffff,00000000
000635	ok	6fba14a8,fe0145d0,5983a27b,80030000	00000019,00000000,00000000,00010000	6fba1e6c,fe0145d0,5983a27b,00030000
000636	ok	a77a2a3a,1014b2c6,6785b00f,00160000	00000019,00000000,00000000,00010000	e9da2a3a,cf62ba73,6785aac3,80160000
000637	ok	e91a7306,1d553718,0190e897,00040000	00000019,00000000,00000000,00010000	e91a115e,1d553718,0190e897,80040000
000638	ok	1b087e3c,255426f9,0fa915e7,00050000	00000019,00000000,00000000,00010000	1b04adac,255426f9,0fa915e7,80050000
000639	ok	ffffffdd,00000009,00000000,80010000	00000019,00000000,00000000,00010000	ffffffff,00000000,00000000,00000000
000640	ok	ffffffe7,00000009,00000000,80010000	00000019,00000000,00000000,00010000	00000000,00000001,00000000,00000000
000641	ok	ffffffdd,ffffffff,00000009,80010000	00000019,00000000,00000000,00010000	ffffffff,ffffffff,00000000,00000000
000642	ok	ffffffe7,ffffffff,00000009,80010000	00000019,00000000,00000000,00010000	00000000,00000000,00000001,00000000
000643	ok	a7ffffff,9b5c85f2,50c783eb,001c0000	00000019,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000644	ok	a7ffffff,9b5c85f2,50c783eb,001c0000	00000019,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000645	ok	0ffffffe,3e250261,204fce5e,80000000	00000019,00000000,00000000,00010000	10000000,3e250261,204fce5e,00000000
000646	ok	d3750612,be8ea310,00351240,801a0000	00000019,00000000,00000000,00010000	0d750612,e682c320,0103ddcf,001a0000
000647	ok	000095d4,00000000,00000000,00040000	00000019,00000000,00000000,00010000	0000342c,00000000,00000000,80040000
000648	ok	0000000c,00000000,00000000,00010000	00000019,00000000,00000000,00010000	0000000d,00000000,00000000,00010000
000649	ok	0000000b,00000000,00000000,80010000	00000019,00000000,00000000,00010000	00000024,00000000,00000000,00010000
000650	ok	00963bae,00000000,00000000,80060000	00000019,00000000,00000000,00010000	00bc614e,00000000,00000000,00060000
000651	ok	0000619c,00000000,00000000,00040000	00000019,00000000,00000000,00010000	0000000c,00000000,00000000,00040000
000652	ok	00262a72,00000000,00000000,00060000	00000019,00000000,00000000,00010000	000004d2,00000000,00000000,80060000
000653	ok	002625ac,00000000,00000000,00060000	00000019,00000000,00000000,00010000	0000000c,00000000,00000000,80060000
000654	ok	4995a12a,00000000,00000000,80040000	00000019,00000000,00000000,00010000	499602d2,00000000,00000000,00040000
000655	ok	4996647c,00000000,00000000,00040000	00000019,00000000,00000000,00010000	499602d4,00000000,00000000,80040000
000656	ok	0757fc85,00000000,00000000,80050000	00000019,00000000,00000000,00010000	075bcd15,00000000,00000000,00050000
000657	ok	b5f423b7,0001a1cd,00000000,80010000	00000019,00000000,00000000,00010000	c56536c8,000029c7,00000000,00000000
000658	ok	1a37f3c9,00000000,00000000,80010000	00000019,00000000,00000000,00010000	029f31fd,00000000,00000000,00000000
000659	ok	000000e1,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000000,00000000,00000000,00000000
000660	ok	000000e1,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000000,00000000,00000000,80000000
000661	ok	0000007d,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,00000000
000662	ok	00000145,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,80000000
000663	ok	00000019,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000002,00000000,00000000,00000000
000664	ok	000001a9,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000002,00000000,00000000,80000000
000665	ok	00000307,00000000,00000000,80020000	000000e1,00000000,00000000,00020000	0000000a,00000000,00000000,00000000
000666	ok	000000d7,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,00010000
000667	ok	000000d6,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	0000000b,00000000,00000000,00020000
000668	ok	0000007d,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	0000000a,00000000,00000000,00010000
000669	ok	0000007d,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000064,00000000,00000000,00020000
000670	ok	000030d4,00000000,00000000,00040000	000000e1,00000000,00000000,00020000	00002710,00000000,00000000,00040000
000671	ok	000000af,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000005,00000000,00000000,00010000
000672	ok	00000019,00000000,00000000,80020000	000000e1,00000000,00000000,00020000	00000019,00000000,00000000,00010000
000673	ok	00000000,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	000000e1,00000000,00000000,00020000
000674	ok	00000113,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000005,00000000,00000000,80010000
000675	ok	000001db,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	00000019,00000000,00000000,80010000
000676	ok	fffffffd,ffffffff,ffffffff,80000000	000000e1,00000000,00000000,00020000	ffffffff,ffffffff,ffffffff,00000000
000677	overflow	-	000000e1,00000000,00000000,00020000	ffffffff,ffffffff,ffffffff,80000000
000678	ok	63ffffff,0bd3455a,48b39054,001c0000	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,001c0000
000679	ok	64000001,0bd3455a,48b39054,001c0000	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,801c0000
000680	ok	9f8e38e3,4d6c1d32,6aceea29,801c0000	000000e1,00000000,00000000,00020000	038e38e3,593f628d,b3827a7d,001c0000
000681	ok	fffffffc,ffffffff,ffffffff,80000000	000000e1,00000000,00000000,00020000	fffffffe,ffffffff,ffffffff,00000000
000682	ok	6fba15a2,fe0145d0,5983a27b,80030000	000000e1,00000000,00000000,00020000	6fba1e6c,fe0145d0,5983a27b,00030000
000683	ok	faea2a3a,899c8057,6785af87,00160000	000000e1,00000000,00000000,00020000	e9da2a3a,cf62ba73,6785aac3,80160000
000684	ok	e91a6942,1d553718,0190e897,00040000	000000e1,00000000,00000000,00020000	e91a115e,1d553718,0190e897,80040000
000685	ok	1b081c94,255426f9,0fa915e7,00050000	000000e1,00000000,00000000,00020000	1b04adac,255426f9,0fa915e7,80050000
000686	ok	fffffebb,00000063,00000000,80020000	000000e1,00000000,00000000,00020000	ffffffff,00000000,00000000,00000000
000687	ok	ffffff1f,00000063,00000000,80020000	000000e1,00000000,00000000,00020000	00000000,00000001,00000000,00000000
000688	ok	fffffebb,ffffffff,00000063,80020000	000000e1,00000000,00000000,00020000	ffffffff,ffffffff,00000000,00000000
000689	ok	ffffff1f,ffffffff,00000063,80020000	000000e1,00000000,00000000,00020000	00000000,00000000,00000001,00000000
000690	ok	63ffffff,0bd3455a,48b39054,001c0000	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,001c0000
000691	ok	63ffffff,0bd3455a,48b39054,001c0000	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,001c0000
000692	ok	0ffffffe,3e250261,204fce5e,80000000	000000e1,00000000,00000000,00020000	10000000,3e250261,204fce5e,00000000
000693	ok	8c750612,75c0a645,0049c035,801a0000	000000e1,00000000,00000000,00020000	0d750612,e682c320,0103ddcf,001a0000
000694	ok	00008c10,00000000,00000000,00040000	000000e1,00000000,00000000,00020000	0000342c,00000000,00000000,80040000
000695	ok	0000005f,00000000,00000000,00020000	000000e1,00000000,00000000,00020000	0000000d,00000000,00000000,00010000
000696	ok	00000087,00000000,00000000,80020000	000000e1,00000000,00000000,00020000	00000024,00000000,00000000,00010000
000697	ok	009a0c3e,00000000,00000000,80060000	000000e1,00000000,00000000,00020000	00bc614e,00000000,00000000,00060000
000698	ok	000057d8,00000000,00000000,00040000	000000e1,00000000,00000000,00020000	0000000c,00000000,00000000,00040000
000699	ok	002259e2,00000000,00000000,00060000	000000e1,00000000,00000000,00020000	000004d2,00000000,00000000,80060000
000700	ok	0022551c,00000000,00000000,00060000	000000e1,00000000,00000000,00020000	0000000c,00000000,00000000,80060000
000701	ok	4995aaee,00000000,00000000,80040000	000000e1,00000000,00000000,00020000	499602d2,00000000,00000000,00040000
000702	ok	49965ab8,00000000,00000000,00040000	000000e1,00000000,00000000,00020000	499602d4,00000000,00000000,80040000
000703	ok	07585e2d,00000000,00000000,80050000	000000e1,00000000,00000000,00020000	075bcd15,00000000,00000000,00050000
000704	ok	1b89653f,00105209,00000000,80020000	000000e1,00000000,00000000,00020000	c56536c8,000029c7,00000000,00000000
000705	ok	062f85f3,00000001,00000000,80020000	000000e1,00000000,00000000,00020000	029f31fd,00000000,00000000,00000000
000706	ok	00000005,00000000,00000000,80010000	00000005,00000000,00000000,80010000	00000000,00000000,00000000,00000000
000707	ok	00000005,00000000,00000000,80010000	00000005,00000000,00000000,80010000	00000000,00000000,00000000,80000000
000708	ok	0000000f,00000000,00000000,80010000	00000005,00000000,00000000,80010000	00000001,00000000,00000000,00000000
000709	ok	00000005,00000000,00000000,00010000	00000005,00000000,00000000,80010000	00000001,00000000,00000000,80000000
000710	ok	00000019,00000000,00000000,80010000	00000005,00000000,00000000,80010000	00000002,00000000,00000000,00000000
000711	ok	0000000f,00000000,00000000,00010000	00000005,00000000,00000000,80010000	00000002,00000000,00000000,80000000
000712	ok	00000069,00000000,00000000,80010000	00000005,00000000,00000000,80010000	0000000a,00000000,00000000,00000000
000713	ok	00000006,00000000,00000000,80010000	00000005,00000000,00000000,80010000	00000001,00000000,00000000,00010000
000714	ok	0000003d,00000000,00000000,80020000	00000005,00000000,00000000,80010000	0000000b,00000000,00000000,00020000
000715	ok	0000000f,00000000,00000000,80010000	00000005,00000000,00000000,80010000	0000000a,00000000,00000000,00010000
000716	ok	00000096,00000000,00000000,80020000	00000005,00000000,00000000,80010000	00000064,00000000,00000000,00020000
000717	ok	00003a98,00000000,00000000,80040000	00000005,00000000,00000000,80010000	00002710,00000000,00000000,00040000
000718	ok	0000000a,00000000,00000000,80010000	00000005,00000000,00000000,80010000	00000005,00000000,00000000,00010000
000719	ok	0000001e,00000000,00000000,80010000	00000005,00000000,00000000,80010000	00000019,00000000,00000000,00010000
000720	ok	00000113,00000000,00000000,80020000	00000005,00000000,00000000,80010000	000000e1,00000000,00000000,00020000
000721	ok	00000000,00000000,00000000,80010000	00000005,00000000,00000000,80010000	00000005,00000000,00000000,80010000
000722	ok	00000014,00000000,00000000,00010000	00000005,00000000,00000000,80010000	00000019,00000000,00000000,80010000
000723	overflow	-	00000005,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,00000000
000724	ok	fffffffe,ffffffff,ffffffff,00000000	00000005,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000
000725	ok	88000001,1f128130,1027e72f,801c0000	00000005,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000726	ok	87ffffff,1f128130,1027e72f,801c0000	00000005,00000000,00000000,80010000	00000001,00000000,00000000,801c0000
000727	ok	8b8e38e3,7851e3bd,c3aa61ac,801c0000	00000005,00000000,00000000,80010000	038e38e3,593f628d,b3827a7d,001c0000
000728	ok	fffffffe,ffffffff,ffffffff,80000000	00000005,00000000,00000000,80010000	fffffffe,ffffffff,ffffffff,00000000
000729	ok	6fba2060,fe0145d0,5983a27b,80030000	00000005,00000000,00000000,80010000	6fba1e6c,fe0145d0,5983a27b,00030000
000730	ok	90ba2a3a,c2725596,6785a9b4,00160000	00000005,00000000,00000000,80010000	e9da2a3a,cf62ba73,6785aac3,80160000
000731	ok	e919fdd6,1d553718,0190e897,00040000	00000005,00000000,00000000,80010000	e91a115e,1d553718,0190e897,80040000
000732	ok	1b03ea5c,255426f9,0fa915e7,00050000	00000005,00000000,00000000,80010000	1b04adac,255426f9,0fa915e7,80050000
000733	ok	fffffffb,00000009,00000000,80010000	00000005,00000000,00000000,80010000	ffffffff,00000000,00000000,00000000
000734	ok	00000005,0000000a,00000000,80010000	00000005,00000000,00000000,80010000	00000000,00000001,00000000,00000000
000735	ok	fffffffb,ffffffff,00000009,80010000	00000005,00000000,00000000,80010000	ffffffff,ffffffff,00000000,00000000
000736	ok	00000005,00000000,0000000a,80010000	00000005,00000000,00000000,80010000	00000000,00000000,00000001,00000000
000737	ok	88000001,1f128130,1027e72f,801c0000	00000005,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000738	ok	88000001,1f128130,1027e72f,801c0000	00000005,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000739	ok	10000000,3e250261,204fce5e,80000000	00000005,00000000,00000000,80010000	10000000,3e250261,204fce5e,00000000
000740	ok	7f750612,54e6c989,012d39b9,801a0000	00000005,00000000,00000000,80010000	0d750612,e682c320,0103ddcf,001a0000
000741	ok	000020a4,00000000,00000000,00040000	00000005,00000000,00000000,80010000	0000342c,00000000,00000000,80040000
000742	ok	00000012,00000000,00000000,80010000	00000005,00000000,00000000,80010000	0000000d,00000000,00000000,00010000
000743	ok	00000029,00000000,00000000,80010000	00000005,00000000,00000000,80010000	00000024,00000000,00000000,00010000
000744	ok	00c4026e,00000000,00000000,80060000	00000005,00000000,00000000,80010000	00bc614e,00000000,00000000,00060000
000745	ok	00001394,00000000,00000000,80040000	00000005,00000000,00000000,80010000	0000000c,00000000,00000000,00040000
000746	ok	00079c4e,00000000,00000000,80060000	00000005,00000000,00000000,80010000	000004d2,00000000,00000000,80060000
000747	ok	0007a114,00000000,00000000,80060000	00000005,00000000,00000000,80010000	0000000c,00000000,00000000,80060000
000748	ok	4996165a,00000000,00000000,80040000	00000005,00000000,00000000,80010000	499602d2,00000000,00000000,00040000
000749	ok	4995ef4c,00000000,00000000,00040000	00000005,00000000,00000000,80010000	499602d4,00000000,00000000,80040000
000750	ok	075c9065,00000000,00000000,80050000	00000005,00000000,00000000,80010000	075bcd15,00000000,00000000,00050000
000751	ok	b5f423d5,0001a1cd,00000000,80010000	00000005,00000000,00000000,80010000	c56536c8,000029c7,00000000,00000000
000752	ok	1a37f3e7,00000000,00000000,80010000	00000005,00000000,00000000,80010000	029f31fd,00000000,00000000,00000000
000753	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000000,00000000,00000000,00000000
000754	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000000,00000000,00000000,80000000
000755	ok	00000023,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,00000000
000756	ok	0000000f,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,80000000
000757	ok	0000002d,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000002,00000000,00000000,00000000
000758	ok	00000005,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000002,00000000,00000000,80000000
000759	ok	0000007d,00000000,00000000,80010000	00000019,00000000,00000000,80010000	0000000a,00000000,00000000,00000000
000760	ok	0000001a,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,00010000
000761	ok	00000105,00000000,00000000,80020000	00000019,00000000,00000000,80010000	0000000b,00000000,00000000,00020000
000762	ok	00000023,00000000,00000000,80010000	00000019,00000000,00000000,80010000	0000000a,00000000,00000000,00010000
000763	ok	0000015e,00000000,00000000,80020000	00000019,00000000,00000000,80010000	00000064,00000000,00000000,00020000
000764	ok	000088b8,00000000,00000000,80040000	00000019,00000000,00000000,80010000	00002710,00000000,00000000,00040000
000765	ok	0000001e,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000005,00000000,00000000,00010000
000766	ok	00000032,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000019,00000000,00000000,00010000
000767	ok	000001db,00000000,00000000,80020000	00000019,00000000,00000000,80010000	000000e1,00000000,00000000,00020000
000768	ok	00000014,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000005,00000000,00000000,80010000
000769	ok	00000000,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000
000770	overflow	-	00000019,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,00000000
000771	ok	fffffffc,ffffffff,ffffffff,00000000	00000019,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000
000772	ok	a8000001,9b5c85f2,50c783eb,801c0000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000773	ok	a7ffffff,9b5c85f2,50c783eb,801c0000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,801c0000
000774	ok	f78e38e4,b20f973f,1a07663d,801b0000	00000019,00000000,00000000,80010000	038e38e3,593f628d,b3827a7d,001c0000
000775	overflow	-	00000019,00000000,00000000,80010000	fffffffe,ffffffff,ffffffff,00000000
000776	ok	6fba2830,fe0145d0,5983a27b,80030000	00000019,00000000,00000000,80010000	6fba1e6c,fe0145d0,5983a27b,00030000
000777	ok	2c3a2a3a,8eb0c221,6785a578,00160000	00000019,00000000,00000000,80010000	e9da2a3a,cf62ba73,6785aac3,80160000
000778	ok	e919afb6,1d553718,0190e897,00040000	00000019,00000000,00000000,80010000	e91a115e,1d553718,0190e897,80040000
000779	ok	1b00dd1c,255426f9,0fa915e7,00050000	00000019,00000000,00000000,80010000	1b04adac,255426f9,0fa915e7,80050000
000780	ok	0000000f,0000000a,00000000,80010000	00000019,00000000,00000000,80010000	ffffffff,00000000,00000000,00000000
000781	ok	00000019,0000000a,00000000,80010000	00000019,00000000,00000000,80010000	00000000,00000001,00000000,00000000
000782	ok	0000000f,00000000,0000000a,80010000	00000019,00000000,00000000,80010000	ffffffff,ffffffff,00000000,00000000
000783	ok	00000019,00000000,0000000a,80010000	00000019,00000000,00000000,80010000	00000000,00000000,00000001,00000000
000784	ok	a8000001,9b5c85f2,50c783eb,801c0000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000785	ok	a8000001,9b5c85f2,50c783eb,801c0000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000786	ok	10000002,3e250261,204fce5e,80000000	00000019,00000000,00000000,80010000	10000000,3e250261,204fce5e,00000000
000787	ok	47750612,0e76e32f,01d2a95f,801a0000	00000019,00000000,00000000,80010000	0d750612,e682c320,0103ddcf,001a0000
000788	ok	00002d7c,00000000,00000000,80040000	00000019,00000000,00000000,80010000	0000342c,00000000,00000000,80040000
000789	ok	00000026,00000000,00000000,80010000	00000019,00000000,00000000,80010000	0000000d,00000000,00000000,00010000
000790	ok	0000003d,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000024,00000000,00000000,00010000
000791	ok	00e286ee,00000000,00000000,80060000	00000019,00000000,00000000,80010000	00bc614e,00000000,00000000,00060000
000792	ok	000061b4,00000000,00000000,80040000	00000019,00000000,00000000,80010000	0000000c,00000000,00000000,00040000
000793	ok	002620ce,00000000,00000000,80060000	00000019,00000000,00000000,80010000	000004d2,00000000,00000000,80060000
000794	ok	00262594,00000000,00000000,80060000	00000019,00000000,00000000,80010000	0000000c,00000000,00000000,80060000
000795	ok	4996647a,00000000,00000000,80040000	00000019,00000000,00000000,80010000	499602d2,00000000,00000000,00040000
000796	ok	4995a12c,00000000,00000000,00040000	00000019,00000000,00000000,80010000	499602d4,00000000,00000000,80040000
000797	ok	075f9da5,00000000,00000000,80050000	00000019,00000000,00000000,80010000	075bcd15,00000000,00000000,00050000
000798	ok	b5f423e9,0001a1cd,00000000,80010000	00000019,00000000,00000000,80010000	c56536c8,000029c7,00000000,00000000
000799	ok	1a37f3fb,00000000,00000000,80010000	00000019,00000000,00000000,80010000	029f31fd,00000000,00000000,00000000
000800	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000000,00000000,00000000,00000000
000801	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000000,00000000,00000000,80000000
000802	ok	fffffffe,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,00000000
000803	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,80000000
000804	ok	fffffffd,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000002,00000000,00000000,00000000
000805	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000002,00000000,00000000,80000000
000806	ok	fffffff5,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	0000000a,00000000,00000000,00000000
000807	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,00010000
000808	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	0000000b,00000000,00000000,00020000
000809	ok	fffffffe,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	0000000a,00000000,00000000,00010000
000810	ok	fffffffe,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000064,00000000,00000000,00020000
000811	ok	fffffffe,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00002710,00000000,00000000,00040000
000812	ok	fffffffe,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000005,00000000,00000000,00010000
000813	ok	fffffffc,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000019,00000000,00000000,00010000
000814	ok	fffffffd,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	000000e1,00000000,00000000,00020000
000815	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000005,00000000,00000000,80010000
000816	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000019,00000000,00000000,80010000
000817	ok	00000000,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000
000818	overflow	-	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,80000000
000819	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,001c0000
000820	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,801c0000
000821	ok	fffffff9,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	038e38e3,593f628d,b3827a7d,001c0000
000822	ok	00000001,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	fffffffe,ffffffff,ffffffff,00000000
000823	ok	5e18a557,f6c936f8,ffe91598,00000000	ffffffff,ffffffff,ffffffff,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
000824	overflow	-	ffffffff,ffffffff,ffffffff,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
000825	overflow	-	ffffffff,ffffffff,ffffffff,00000000	e91a115e,1d553718,0190e897,80040000
000826	overflow	-	ffffffff,ffffffff,ffffffff,00000000	1b04adac,255426f9,0fa915e7,80050000
000827	ok	00000000,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,00000000,00000000,00000000
