# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	b
000504	ok	-1,0,1,1,1,0,0,0	00000064,00000000,00000000,00020000	10000000,3e250261,204fce5e,00000000
000505	ok	-1,0,1,1,1,0,0,0	00000064,00000000,00000000,00020000	0d750612,e682c320,0103ddcf,001a0000
000506	ok	1,0,1,0,0,1,1,0	00000064,00000000,00000000,00020000	0000342c,00000000,00000000,80040000
000507	ok	-1,0,1,1,1,0,0,0	00000064,00000000,00000000,00020000	0000000d,00000000,00000000,00010000
000508	ok	-1,0,1,1,1,0,0,0	00000064,00000000,00000000,00020000	00000024,00000000,00000000,00010000
000509	ok	-1,0,1,1,1,0,0,0	00000064,00000000,00000000,00020000	00bc614e,00000000,00000000,00060000
000510	ok	1,0,1,0,0,1,1,0	00000064,00000000,00000000,00020000	0000000c,00000000,00000000,00040000
000511	ok	1,0,1,0,0,1,1,0	00000064,00000000,00000000,00020000	000004d2,00000000,00000000,80060000
000512	ok	1,0,1,0,0,1,1,0	00000064,00000000,00000000,00020000	0000000c,00000000,00000000,80060000
000513	ok	-1,0,1,1,1,0,0,0	00000064,00000000,00000000,00020000	499602d2,00000000,00000000,00040000
000514	ok	1,0,1,0,0,1,1,0	00000064,00000000,00000000,00020000	499602d4,00000000,00000000,80040000
000515	ok	-1,0,1,1,1,0,0,0	00000064,00000000,00000000,00020000	075bcd15,00000000,00000000,00050000
000516	ok	-1,0,1,1,1,0,0,0	00000064,00000000,00000000,00020000	c56536c8,000029c7,00000000,00000000
000517	ok	-1,0,1,1,1,0,0,0	00000064,00000000,00000000,00020000	029f31fd,00000000,00000000,00000000
000518	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000000,00000000,00000000,00000000
000519	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000000,00000000,00000000,80000000
000520	ok	0,1,0,0,1,0,1,1	00002710,00000000,00000000,00040000	00000001,00000000,00000000,00000000
000521	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000001,00000000,00000000,80000000
000522	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	00000002,00000000,00000000,00000000
000523	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000002,00000000,00000000,80000000
000524	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	0000000a,00000000,00000000,00000000
000525	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000001,00000000,00000000,00010000
000526	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	0000000b,00000000,00000000,00020000
000527	ok	0,1,0,0,1,0,1,1	00002710,00000000,00000000,00040000	0000000a,00000000,00000000,00010000
000528	ok	0,1,0,0,1,0,1,1	00002710,00000000,00000000,00040000	00000064,00000000,00000000,00020000
000529	ok	0,1,0,0,1,0,1,1	00002710,00000000,00000000,00040000	00002710,00000000,00000000,00040000
000530	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000005,00000000,00000000,00010000
000531	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	00000019,00000000,00000000,00010000
000532	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	000000e1,00000000,00000000,00020000
000533	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000005,00000000,00000000,80010000
000534	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000019,00000000,00000000,80010000
000535	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	ffffffff,ffffffff,ffffffff,00000000
000536	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	ffffffff,ffffffff,ffffffff,80000000
000537	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000001,00000000,00000000,001c0000
000538	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000001,00000000,00000000,801c0000
000539	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	038e38e3,593f628d,b3827a7d,001c0000
000540	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	fffffffe,ffffffff,ffffffff,00000000
000541	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	6fba1e6c,fe0145d0,5983a27b,00030000
000542	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	e9da2a3a,cf62ba73,6785aac3,80160000
000543	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	e91a115e,1d553718,0190e897,80040000
000544	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	1b04adac,255426f9,0fa915e7,80050000
000545	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	ffffffff,00000000,00000000,00000000
000546	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	00000000,00000001,00000000,00000000
000547	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	ffffffff,ffffffff,00000000,00000000
000548	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	00000000,00000000,00000001,00000000
000549	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000001,00000000,00000000,001c0000
000550	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	00000001,00000000,00000000,001c0000
000551	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	10000000,3e250261,204fce5e,00000000
000552	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	0d750612,e682c320,0103ddcf,001a0000
000553	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	0000342c,00000000,00000000,80040000
000554	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	0000000d,00000000,00000000,00010000
000555	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	00000024,00000000,00000000,00010000
000556	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	00bc614e,00000000,00000000,00060000
000557	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	0000000c,00000000,00000000,00040000
000558	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	000004d2,00000000,00000000,80060000
000559	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	0000000c,00000000,00000000,80060000
000560	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	499602d2,00000000,00000000,00040000
000561	ok	1,0,1,0,0,1,1,0	00002710,00000000,00000000,00040000	499602d4,00000000,00000000,80040000
000562	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	075bcd15,00000000,00000000,00050000
000563	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	c56536c8,000029c7,00000000,00000000
000564	ok	-1,0,1,1,1,0,0,0	00002710,00000000,00000000,00040000	029f31fd,00000000,00000000,00000000
000565	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000000,00000000,00000000,00000000
000566	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000000,00000000,00000000,80000000
000567	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	00000001,00000000,00000000,00000000
000568	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000001,00000000,00000000,80000000
000569	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	00000002,00000000,00000000,00000000
000570	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000002,00000000,00000000,80000000
000571	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	0000000a,00000000,00000000,00000000
000572	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000001,00000000,00000000,00010000
000573	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	0000000b,00000000,00000000,00020000
000574	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	0000000a,00000000,00000000,00010000
000575	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	00000064,00000000,00000000,00020000
000576	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	00002710,00000000,00000000,00040000
000577	ok	0,1,0,0,1,0,1,1	00000005,00000000,00000000,00010000	00000005,00000000,00000000,00010000
000578	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	00000019,00000000,00000000,00010000
000579	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	000000e1,00000000,00000000,00020000
000580	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000005,00000000,00000000,80010000
000581	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000019,00000000,00000000,80010000
000582	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000
000583	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,80000000
000584	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000585	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000001,00000000,00000000,801c0000
000586	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	038e38e3,593f628d,b3827a7d,001c0000
000587	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	fffffffe,ffffffff,ffffffff,00000000
000588	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	6fba1e6c,fe0145d0,5983a27b,00030000
000589	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	e9da2a3a,cf62ba73,6785aac3,80160000
000590	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	e91a115e,1d553718,0190e897,80040000
000591	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	1b04adac,255426f9,0fa915e7,80050000
000592	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	ffffffff,00000000,00000000,00000000
000593	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	00000000,00000001,00000000,00000000
000594	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	ffffffff,ffffffff,00000000,00000000
000595	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	00000000,00000000,00000001,00000000
000596	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000597	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000598	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	10000000,3e250261,204fce5e,00000000
000599	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	0d750612,e682c320,0103ddcf,001a0000
000600	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	0000342c,00000000,00000000,80040000
000601	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	0000000d,00000000,00000000,00010000
000602	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	00000024,00000000,00000000,00010000
000603	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	00bc614e,00000000,00000000,00060000
000604	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	0000000c,00000000,00000000,00040000
000605	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	000004d2,00000000,00000000,80060000
000606	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	0000000c,00000000,00000000,80060000
000607	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	499602d2,00000000,00000000,00040000
000608	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,00010000	499602d4,00000000,00000000,80040000
000609	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	075bcd15,00000000,00000000,00050000
000610	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	c56536c8,000029c7,00000000,00000000
000611	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,00010000	029f31fd,00000000,00000000,00000000
000612	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000000,00000000,00000000,00000000
000613	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000000,00000000,00000000,80000000
000614	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000001,00000000,00000000,00000000
000615	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000001,00000000,00000000,80000000
000616	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000002,00000000,00000000,00000000
000617	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000002,00000000,00000000,80000000
000618	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	0000000a,00000000,00000000,00000000
000619	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000001,00000000,00000000,00010000
000620	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	0000000b,00000000,00000000,00020000
000621	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	0000000a,00000000,00000000,00010000
000622	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000064,00000000,00000000,00020000
000623	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00002710,00000000,00000000,00040000
000624	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000005,00000000,00000000,00010000
000625	ok	0,1,0,0,1,0,1,1	00000019,00000000,00000000,00010000	00000019,00000000,00000000,00010000
000626	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	000000e1,00000000,00000000,00020000
000627	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000005,00000000,00000000,80010000
000628	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000019,00000000,00000000,80010000
000629	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000
000630	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,80000000
000631	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000632	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000001,00000000,00000000,801c0000
000633	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	038e38e3,593f628d,b3827a7d,001c0000
000634	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	fffffffe,ffffffff,ffffffff,00000000
000635	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	6fba1e6c,fe0145d0,5983a27b,00030000
000636	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	e9da2a3a,cf62ba73,6785aac3,80160000
000637	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	e91a115e,1d553718,0190e897,80040000
000638	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	1b04adac,255426f9,0fa915e7,80050000
000639	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	ffffffff,00000000,00000000,00000000
000640	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	00000000,00000001,00000000,00000000
000641	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	ffffffff,ffffffff,00000000,00000000
000642	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	00000000,00000000,00000001,00000000
000643	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000644	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	00000001,00000000,00000000,001c0000
000645	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	10000000,3e250261,204fce5e,00000000
000646	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	0d750612,e682c320,0103ddcf,001a0000
000647	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	0000342c,00000000,00000000,80040000
000648	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	0000000d,00000000,00000000,00010000
000649	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	00000024,00000000,00000000,00010000
000650	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	00bc614e,00000000,00000000,00060000
000651	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	0000000c,00000000,00000000,00040000
000652	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	000004d2,00000000,00000000,80060000
000653	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	0000000c,00000000,00000000,80060000
000654	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	499602d2,00000000,00000000,00040000
000655	ok	1,0,1,0,0,1,1,0	00000019,00000000,00000000,00010000	499602d4,00000000,00000000,80040000
000656	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	075bcd15,00000000,00000000,00050000
000657	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	c56536c8,000029c7,00000000,00000000
000658	ok	-1,0,1,1,1,0,0,0	00000019,00000000,00000000,00010000	029f31fd,00000000,00000000,00000000
000659	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000000,00000000,00000000,00000000
000660	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000000,00000000,00000000,80000000
000661	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,00000000
000662	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,80000000
000663	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000002,00000000,00000000,00000000
000664	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000002,00000000,00000000,80000000
000665	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	0000000a,00000000,00000000,00000000
000666	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,00010000
000667	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	0000000b,00000000,00000000,00020000
000668	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	0000000a,00000000,00000000,00010000
000669	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000064,00000000,00000000,00020000
000670	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00002710,00000000,00000000,00040000
000671	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000005,00000000,00000000,00010000
000672	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	00000019,00000000,00000000,00010000
000673	ok	0,1,0,0,1,0,1,1	000000e1,00000000,00000000,00020000	000000e1,00000000,00000000,00020000
000674	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000005,00000000,00000000,80010000
000675	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000019,00000000,00000000,80010000
000676	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	ffffffff,ffffffff,ffffffff,00000000
000677	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	ffffffff,ffffffff,ffffffff,80000000
000678	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,001c0000
000679	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,801c0000
000680	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	038e38e3,593f628d,b3827a7d,001c0000
000681	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	fffffffe,ffffffff,ffffffff,00000000
000682	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	6fba1e6c,fe0145d0,5983a27b,00030000
000683	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	e9da2a3a,cf62ba73,6785aac3,80160000
000684	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	e91a115e,1d553718,0190e897,80040000
000685	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	1b04adac,255426f9,0fa915e7,80050000
000686	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	ffffffff,00000000,00000000,00000000
000687	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	00000000,00000001,00000000,00000000
000688	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	ffffffff,ffffffff,00000000,00000000
000689	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	00000000,00000000,00000001,00000000
000690	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,001c0000
000691	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	00000001,00000000,00000000,001c0000
000692	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	10000000,3e250261,204fce5e,00000000
000693	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	0d750612,e682c320,0103ddcf,001a0000
000694	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	0000342c,00000000,00000000,80040000
000695	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	0000000d,00000000,00000000,00010000
000696	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	00000024,00000000,00000000,00010000
000697	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	00bc614e,00000000,00000000,00060000
000698	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	0000000c,00000000,00000000,00040000
000699	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	000004d2,00000000,00000000,80060000
000700	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	0000000c,00000000,00000000,80060000
000701	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	499602d2,00000000,00000000,00040000
000702	ok	1,0,1,0,0,1,1,0	000000e1,00000000,00000000,00020000	499602d4,00000000,00000000,80040000
000703	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	075bcd15,00000000,00000000,00050000
000704	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	c56536c8,000029c7,00000000,00000000
000705	ok	-1,0,1,1,1,0,0,0	000000e1,00000000,00000000,00020000	029f31fd,00000000,00000000,00000000
000706	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000000,00000000,00000000,00000000
000707	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000000,00000000,00000000,80000000
000708	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000001,00000000,00000000,00000000
000709	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,80010000	00000001,00000000,00000000,80000000
000710	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000002,00000000,00000000,00000000
000711	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,80010000	00000002,00000000,00000000,80000000
000712	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	0000000a,00000000,00000000,00000000
000713	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000001,00000000,00000000,00010000
000714	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	0000000b,00000000,00000000,00020000
000715	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	0000000a,00000000,00000000,00010000
000716	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000064,00000000,00000000,00020000
000717	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00002710,00000000,00000000,00040000
000718	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000005,00000000,00000000,00010000
000719	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000019,00000000,00000000,00010000
000720	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	000000e1,00000000,00000000,00020000
000721	ok	0,1,0,0,1,0,1,1	00000005,00000000,00000000,80010000	00000005,00000000,00000000,80010000
000722	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,80010000	00000019,00000000,00000000,80010000
000723	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,00000000
000724	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000
000725	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000726	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000001,00000000,00000000,801c0000
000727	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	038e38e3,593f628d,b3827a7d,001c0000
000728	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	fffffffe,ffffffff,ffffffff,00000000
000729	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	6fba1e6c,fe0145d0,5983a27b,00030000
000730	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,80010000	e9da2a3a,cf62ba73,6785aac3,80160000
000731	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,80010000	e91a115e,1d553718,0190e897,80040000
000732	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,80010000	1b04adac,255426f9,0fa915e7,80050000
000733	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	ffffffff,00000000,00000000,00000000
000734	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000000,00000001,00000000,00000000
000735	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	ffffffff,ffffffff,00000000,00000000
000736	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000000,00000000,00000001,00000000
000737	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000738	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000739	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	10000000,3e250261,204fce5e,00000000
000740	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	0d750612,e682c320,0103ddcf,001a0000
000741	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,80010000	0000342c,00000000,00000000,80040000
000742	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	0000000d,00000000,00000000,00010000
000743	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00000024,00000000,00000000,00010000
000744	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	00bc614e,00000000,00000000,00060000
000745	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	0000000c,00000000,00000000,00040000
000746	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	000004d2,00000000,00000000,80060000
000747	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	0000000c,00000000,00000000,80060000
000748	ok	-1,0,1,1,1,0,0,0	00000005,00000000,00000000,80010000	499602d2,00000000,00000000,00040000
000749	ok	1,0,1,0,0,1,1,0	00000005,00000000,00000000,80010000	499602d4,00000000,00000000,80040000
